ENGINE_RUN_TIME,ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,FUEL_AIR_COMMANDED_EQUIV_RATIO,ABSOLUTE_BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POSITION,INTAKE_AIR_TEMP,TIMING_ADVANCE,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,CONTROL_MODULE_VOLTAGE,COMMANDED_EVAPORATIVE_PURGE,TIME_RUN_WITH_MIL_ON,TIME_SINCE_TROUBLE_CODES_CLEARED,DISTANCE_TRAVELED_WITH_MIL_ON,WARM_UPS_SINCE_CODES_CLEARED,timestamp
696,1121.75,17,18.039215,26.666666,86.0,0.78125,7.03125,28,60.392159,50.196079,20.0,36.07843,17.647058,0,102,0.392157,53,18,449.200012,329.399994,13.71,0.0,0,8271,0,255,3/1/2025
1116,1507.75,33,18.82353,24.313726,87.0,-1.5625,6.25,27,54.509804,51.372547,16.078432,31.764706,18.82353,0,102,0.0,53,7,539.599976,410.600006,13.535,24.705883,0,8278,0,255,3/1/2025
1141,1707.0,34,23.137255,55.294117,88.0,-1.5625,0.0,56,51.764706,57.254902,24.705883,40.784313,23.529411,0,102,4.705883,52,19,546.900024,429.200012,13.554,94.117645,0,8279,0,255,3/1/2025
369,1457.75,8,20.784313,44.313725,87.0,-1.5625,3.90625,43,54.117645,49.019608,16.078432,31.764706,16.862745,0,102,0.0,50,20,510.400024,382.299988,13.73,44.705883,0,8266,0,255,3/1/2025
231,1341.25,30,16.862745,26.666666,86.0,-1.5625,3.125,22,57.254902,51.372547,16.078432,31.764706,18.82353,0,102,0.0,48,5,496.299988,324.899994,13.71,12.941176,0,8263,0,255,3/1/2025
801,761.5,0,16.078432,38.823528,89.0,-2.34375,3.125,44,52.549019,48.235294,16.078432,31.764706,20.0,0,102,0.0,56,0,423.100006,309.799988,13.105,31.764706,0,8273,0,255,3/1/2025
195,1491.25,31,19.215687,29.019608,86.0,0.0,-1.5625,28,49.411766,51.764706,21.17647,36.862743,19.215687,0,100,0.392157,49,24,478.299988,247.100006,13.769,14.117647,0,8263,0,255,3/1/2025
1248,891.25,31,16.470589,21.17647,87.0,-1.5625,0.0,22,56.470589,48.235294,16.078432,31.764706,16.862745,0,102,0.0,53,2,498.700012,377.600006,13.515,16.470589,0,8280,0,255,3/1/2025
1236,1229.5,26,20.392157,27.058823,122.06164956649772,-0.78125,0.0,39,45.098038,53.333332,23.137255,38.823528,16.862745,0,102,3.529412,53,-5,494.799988,379.299988,13.632,0.0,0,8280,0,255,3/1/2025
421,838.25,3,18.82353,40.0,89.0,-1.5625,-3.90625,41,60.392159,50.980392,16.078432,31.764706,18.82353,0,102,0.0,51,-6,525.799988,392.600006,13.574,0.0,0,8267,0,255,3/1/2025
1185,1203.0,17,20.0,35.294117,88.0,-0.78125,-0.78125,36,65.490196,51.372547,22.352942,38.039215,19.215687,0,102,2.745098,54,19,525.0,411.200012,13.593,52.941177,0,8279,0,255,3/1/2025
622,857.0,18,16.470589,23.921568,87.0,-1.5625,7.03125,25,60.392159,47.843136,16.078432,31.764706,16.470589,0,102,0.0,54,7,449.399994,336.0,13.515,25.09804,0,8270,0,255,3/1/2025
1290,897.5,13,16.470589,22.745098,88.0,-1.5625,5.46875,23,60.392159,48.235294,16.078432,31.764706,16.470589,0,102,0.0,54,7,496.700012,371.700012,13.496,23.529411,0,8281,0,255,3/1/2025
324,1223.25,14,26.274509,87.84314,88.0,-5.46875,0.0,86,52.156864,56.470589,27.843138,44.313725,26.274509,0,102,2.745098,50,-1,478.299988,346.200012,13.632,81.568626,0,8265,0,255,3/1/2025
1042,635.75,23,16.470589,29.803921,88.0,-1.5625,3.90625,30,54.901962,47.843136,16.078432,31.764706,16.470589,0,102,0.0,53,0,562.599976,427.5,13.398,16.862745,0,8277,0,255,3/1/2025
883,1757.75,38,21.568628,35.686275,85.0,-0.78125,-2.34375,37,59.607841,54.117645,21.568628,37.254902,21.17647,0,102,1.960784,55,25,493.299988,352.700012,13.574,28.235294,0,8274,0,255,3/1/2025
818,1321.75,26,16.862745,63.137257,91.0,25.0,-3.125,60,63.529411,58.431374,27.843138,43.92157,24.705883,0,102,6.666667,54,17,429.600006,310.799988,13.671,21.960785,0,8273,0,255,3/1/2025
1076,1158.5,18,18.82353,30.588236,88.0,-1.5625,3.90625,33,58.823528,50.980392,16.078432,31.764706,18.82353,0,102,0.0,53,16,556.599976,418.200012,13.437,45.490196,0,8277,0,255,3/1/2025
932,976.5,40,18.82353,37.64706,86.0,-1.5625,-1.5625,40,53.333332,50.980392,16.078432,31.764706,18.82353,0,102,0.0,54,0,560.700012,429.200012,13.359,47.843136,0,8275,0,255,3/1/2025
1065,1070.25,18,18.82353,31.764706,87.0,-1.5625,3.125,36,60.392159,50.980392,16.078432,31.764706,18.82353,0,102,0.0,53,14,553.799988,418.200012,13.515,36.07843,0,8277,0,255,3/1/2025
1292,867.0,12,16.078432,23.921568,122.97585981010738,-1.5625,6.25,25,55.686275,47.843136,16.078432,31.764706,16.470589,0,102,0.0,54,4,495.200012,371.0,13.632,23.137255,0,8281,0,255,3/1/2025
1091,1403.0,19,20.0,31.372549,89.0,0.0,7.03125,33,62.35294,52.156864,21.960785,38.039215,19.215687,0,102,3.137255,53,22,551.799988,412.399994,13.671,49.411766,0,8278,0,255,3/1/2025
763,596.75,0,16.078432,31.372549,87.0,-1.5625,-7.03125,33,49.019608,47.450981,16.078432,31.764706,16.078432,0,102,0.0,55,-8,437.399994,322.100006,13.261,23.529411,0,8272,0,255,3/1/2025
810,1738.25,8,20.784313,51.764706,90.0,-2.34375,1.5625,47,56.470589,55.294117,27.843138,43.92157,22.352942,0,102,5.098039,55,21,421.200012,307.600006,13.632,56.470589,0,8273,0,255,3/1/2025
197,1510.0,31,19.215687,27.450981,86.0,0.78125,-2.34375,27,46.666668,51.764706,21.17647,37.254902,19.215687,0,100,0.392157,49,24,480.0,250.5,13.769,14.117647,0,8263,0,255,3/1/2025
646,702.25,0,15.686275,25.490196,88.0,-1.5625,-1.5625,26,55.686275,47.450981,16.078432,31.764706,15.686275,0,102,0.0,55,1,438.0,325.799988,13.632,25.882353,0,8270,0,255,3/1/2025
465,1137.5,24,16.470589,20.784313,87.0,-1.5625,-1.5625,21,58.823528,53.333332,21.17647,36.862743,20.784313,0,102,1.176471,51,8,521.700012,387.399994,13.046,34.509804,0,8267,0,255,3/1/2025
684,1130.25,24,16.862745,20.392157,87.0,-1.5625,0.78125,21,56.470589,50.196079,20.0,35.686275,17.647058,0,102,1.176471,53,11,452.200012,329.299988,13.73,0.0,0,8271,0,255,3/1/2025
325,1696.75,22,17.647058,43.92157,88.0,-1.5625,-3.90625,26,52.156864,57.254902,27.058823,43.137257,23.921568,0,102,4.705883,49,15,478.299988,346.200012,13.632,81.568626,0,8265,0,255,3/1/2025
838,754.5,20,16.078432,24.705883,89.0,-1.5625,4.6875,26,56.07843,47.843136,16.078432,31.764706,16.078432,0,102,0.0,56,0,431.600006,315.799988,13.691,23.529411,0,8273,0,255,3/1/2025
894,1719.5,36,22.352942,38.039215,83.0,-1.5625,-2.34375,43,51.764706,52.941177,20.784313,36.862743,21.17647,0,102,1.176471,55,22,521.200012,380.899994,13.515,100.0,0,8274,0,255,3/1/2025
971,1021.75,27,18.82353,35.294117,86.0,-1.5625,-1.5625,38,66.274513,50.980392,16.078432,31.764706,18.82353,0,102,0.0,54,0,564.200012,430.700012,13.554,49.019608,0,8276,0,255,3/1/2025
1223,896.0,19,16.470589,23.137255,86.0,-1.5625,4.6875,24,56.862743,48.235294,16.078432,31.764706,16.470589,0,102,0.0,55,7,499.900024,387.100006,13.652,0.0,0,8280,0,255,3/1/2025
372,1214.0,18,16.862745,21.17647,87.0,-1.5625,3.125,22,51.764706,47.843136,16.078432,31.764706,16.470589,0,102,0.0,50,15,510.200012,381.5,13.671,27.843138,0,8266,0,255,3/1/2025
756,725.0,21,16.078432,22.352942,87.0,-1.5625,7.8125,24,54.117645,48.235294,16.078432,31.764706,16.470589,0,102,0.0,55,0,446.299988,324.399994,13.71,0.0,0,8272,0,255,3/1/2025
188,1480.25,30,21.568628,49.411766,87.0,-2.34375,-4.6875,47,56.470589,55.686275,22.745098,38.823528,22.352942,0,100,3.529412,48,19,464.399994,229.100006,13.691,15.686275,0,8263,0,255,3/1/2025
1055,1126.5,8,21.568628,45.098038,89.0,-2.34375,0.0,54,60.784313,50.980392,16.078432,31.764706,18.82353,0,102,0.0,53,-6,554.799988,421.700012,13.378,76.470589,0,8277,0,255,3/1/2025
65,1116.25,11,20.784313,60.784313,88.0,-0.78125,-2.34375,55,65.490196,52.941177,23.137255,39.215687,20.392157,0,100,3.529412,48,15,270.700012,77.800003,13.808,0.0,0,8261,0,255,3/1/2025
45,949.0,14,16.470589,24.705883,86.0,-1.5625,-6.25,24,51.764706,49.019608,19.215687,35.294117,17.254902,0,100,0.0,48,12,212.800003,69.0,13.808,0.0,0,8260,0,255,3/1/2025
649,553.0,0,16.078432,37.64706,88.0,-1.5625,-5.46875,37,55.686275,47.450981,16.078432,31.764706,16.078432,0,102,0.0,55,-4,437.100006,324.899994,13.671,26.666666,0,8270,0,255,3/1/2025
