ENGINE_RUN_TIME,ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,FUEL_AIR_COMMANDED_EQUIV_RATIO,ABSOLUTE_BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POSITION,INTAKE_AIR_TEMP,TIMING_ADVANCE,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,CONTROL_MODULE_VOLTAGE,COMMANDED_EVAPORATIVE_PURGE,TIME_RUN_WITH_MIL_ON,TIME_SINCE_TROUBLE_CODES_CLEARED,DISTANCE_TRAVELED_WITH_MIL_ON,WARM_UPS_SINCE_CODES_CLEARED,timestamp
1804,1821.0,39,22.745098,49.803921,89,-1.5625,-0.78125,49,61.960785,56.07843,23.921568,40.0,22.745098,0,100,3.921569,53,21,570.0,435.299988,13.515,98.823532,0,1413,0,48,3/4/2025
2568,839.75,0,18.039215,36.07843,89,0.0,-1.5625,38,65.490196,50.196079,16.078432,31.764706,18.039215,0,103,0.0,58,1,482.0,359.700012,13.417,45.098038,0,1425,0,48,3/4/2025
1012,1320.25,19,18.431372,25.09804,89,0.0,-1.5625,25,67.450981,51.372547,21.960785,38.039215,19.607843,0,100,1.568627,55,5,508.099976,392.600006,13.554,18.431372,0,1399,0,48,3/4/2025
1878,1799.0,50,18.431372,21.960785,88,0.0,0.0,23,73.333336,51.372547,16.078432,31.764706,19.215687,0,102,0.0,55,12,573.200012,444.399994,13.593,0.0,0,1414,0,48,3/4/2025
348,964.75,0,18.82353,36.470589,88,0.0,-3.125,37,83.529411,48.235294,16.078432,31.764706,16.470589,0,100,0.0,46,2,511.200012,370.0,13.691,12.941176,0,1388,0,48,3/4/2025
2056,863.25,0,18.039215,36.07843,89,0.0,-2.34375,36,68.627449,50.196079,16.078432,31.764706,18.039215,0,101,0.0,52,4,533.700012,421.399994,13.515,45.490196,0,1417,0,48,3/4/2025
601,1741.25,37,18.039215,25.09804,87,2.34375,3.90625,27,72.549019,51.372547,20.392157,36.07843,19.215687,0,100,0.784314,50,15,525.799988,384.0,13.652,51.764706,0,1393,0,48,3/4/2025
1900,1856.25,38,22.745098,45.490196,87,-1.5625,-6.25,47,66.666664,57.64706,25.09804,41.176472,23.921568,0,102,5.098039,53,22,529.400024,430.100006,13.515,74.509804,0,1414,0,48,3/4/2025
948,1611.5,31,24.313726,68.235291,88,-3.125,-1.5625,67,75.686272,58.431374,25.882353,41.568626,24.705883,0,100,5.490196,54,18,535.099976,396.399994,13.476,100.0,0,1398,0,48,3/4/2025
510,1643.75,34,20.0,25.09804,86,2.34375,1.5625,26,84.705879,52.549019,20.392157,36.470589,20.392157,0,100,1.960784,50,23,525.0,396.0,13.593,80.784317,0,1391,0,48,3/4/2025
1727,1296.75,19,18.431372,40.0,89,-0.78125,-3.125,33,68.627449,52.549019,20.0,36.07843,20.0,0,100,1.176471,51,20,508.299988,404.299988,9.710174899373277,29.803921,0,1411,0,48,3/4/2025
2615,1091.25,22,21.17647,47.450981,86,-1.5625,5.46875,53,66.274513,50.588234,20.784313,36.470589,18.431372,0,103,0.392157,58,14,516.400024,386.600006,10.340422500925165,0.0,0,1426,0,48,3/4/2025
1420,1626.5,47,20.0,34.117645,87,0.0,7.03125,35,78.431374,50.980392,16.078432,31.764706,18.82353,0,102,0.0,51,23,549.5,414.399994,10.178870682855187,0.0,0,1406,0,48,3/4/2025
