ENGINE_RUN_TIME,ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,FUEL_AIR_COMMANDED_EQUIV_RATIO,ABSOLUTE_BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POSITION,INTAKE_AIR_TEMP,TIMING_ADVANCE,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,CONTROL_MODULE_VOLTAGE,COMMANDED_EVAPORATIVE_PURGE,TIME_RUN_WITH_MIL_ON,TIME_SINCE_TROUBLE_CODES_CLEARED,DISTANCE_TRAVELED_WITH_MIL_ON,WARM_UPS_SINCE_CODES_CLEARED,timestamp
1815,1081.25,32,18.82353,33.333332,85,0.78125,1.5625,34,35.686275,48.235294,18.82353,35.294117,18.039215,0,101,0.0,50,18,442.899994,348.899994,13.652,34.901962,0,12778,0,255,3/13/2025
1485,2256.25,48,21.17647,32.156864,86,1.5625,-3.125,32,38.039215,53.725491,21.568628,37.64706,21.17647,0,101,1.960784,42,29,564.200012,429.600006,13.75,99.215683,0,12772,0,255,3/13/2025
1779,1264.75,13,23.529411,85.882355,86,-0.78125,3.125,79,30.980392,62.35294,32.941177,49.019608,29.019608,0,101,10.196078,48,10,453.100006,348.200012,13.496,98.823532,0,12777,0,255,3/13/2025
1942,1324.0,28,18.82353,27.843138,86,0.78125,2.34375,28,27.843138,51.372547,16.078432,31.764706,18.82353,0,101,0.0,48,5,488.0,389.600006,13.593,0.0,0,12780,0,255,3/13/2025
1911,1971.75,41,21.960785,45.882355,86,-0.78125,0.0,43,38.431374,50.588234,16.078432,31.764706,18.431372,0,101,0.0,48,24,493.5,386.200012,13.632,28.235294,0,12779,0,255,3/13/2025
426,1844.5,39,22.352942,21.17647,86,0.78125,3.90625,22,34.117645,54.117645,21.568628,37.254902,21.17647,0,102,2.745098,42,12,536.299988,391.700012,13.691,0.0,0,12755,0,255,3/13/2025
916,1711.5,47,17.647058,38.431374,87,0.78125,-2.34375,25,36.862743,56.07843,24.705883,40.784313,22.745098,0,103,4.705883,45,15,536.400024,393.899994,13.632,31.764706,0,12763,0,255,3/13/2025
2022,1192.75,16,20.784313,21.960785,88,0.78125,3.90625,23,35.686275,49.019608,16.078432,31.764706,16.862745,0,101,0.0,51,18,489.200012,362.100006,13.593,69.411766,0,12781,0,255,3/13/2025
80,1014.0,14,19.215687,36.07843,64,0.0,3.125,37,37.254902,51.372547,16.078432,31.764706,19.215687,0,100,0.0,35,-2,262.5,58.400002,13.964,0.0,0,12749,0,255,3/13/2025
840,828.75,0,16.470589,26.666666,88,0.78125,1.5625,26,38.039215,47.843136,16.078432,31.764706,16.470589,0,101,0.0,45,-1,532.299988,421.700012,13.652,12.941176,0,12762,0,255,3/13/2025
1986,1571.75,34,17.647058,18.431372,86,-1.5625,0.0,20,11.764706,49.411766,16.078432,31.764706,17.647058,0,102,0.0,51,9,490.700012,376.100006,13.808,0.0,0,2681,0,92,3/13/2025
81,1317.0,26,21.960785,48.627453,65,-3.90625,1.5625,49,21.960785,54.509804,21.960785,37.64706,21.960785,0,100,2.745098,38,19,373.0,93.199997,14.003,0.0,0,2649,0,91,3/13/2025
1863,958.5,44,18.82353,36.07843,87,-1.5625,-3.125,37,12.54902,50.980392,16.078432,31.764706,18.82353,0,102,0.0,50,0,529.700012,438.700012,13.515,0.0,0,2679,0,92,3/13/2025
650,842.0,0,18.431372,37.254902,88,-1.5625,-0.78125,40,17.647058,50.196079,16.078432,31.764706,18.431372,0,102,0.0,55,-1,514.799988,383.899994,13.457,46.666668,0,2658,0,92,3/13/2025
840,1623.25,8,18.431372,85.490196,90,-3.90625,-1.5625,43,14.117647,61.176472,28.627451,44.313725,26.666666,0,102,7.058824,56,20,523.700012,396.899994,13.32,37.254902,0,2662,0,92,3/13/2025
1546,1699.0,50,18.82353,21.17647,86,-1.5625,0.0,23,14.90196,50.196079,16.078432,31.764706,18.82353,0,102,0.0,59,10,559.700012,441.5,13.554,0.0,0,2673,0,92,3/13/2025
1671,2067.0,57,24.705883,49.019608,86,-3.125,-6.25,53,13.725491,58.431374,25.09804,41.176472,24.705883,0,102,5.882353,53,22,516.599976,405.600006,13.593,0.0,0,2675,0,92,3/13/2025
1133,1063.25,15,18.431372,32.156864,89,-1.5625,-2.34375,34,12.941176,50.588234,16.078432,31.764706,18.431372,0,102,0.0,58,11,521.0,383.700012,13.437,18.431372,0,2666,0,92,3/13/2025
1647,1977.25,56,23.529411,49.411766,83,-3.125,-3.125,50,14.117647,57.254902,24.705883,40.392159,23.921568,0,102,5.098039,56,22,471.700012,389.100006,13.593,0.0,0,2675,0,92,3/13/2025
672,1878.0,37,21.960785,42.745098,88,-1.5625,-1.5625,45,14.90196,56.470589,24.313726,40.392159,22.745098,0,102,4.313725,54,23,524.799988,384.399994,13.476,93.333336,0,2659,0,92,3/13/2025
1685,1617.0,47,18.431372,22.352942,85,-1.5625,0.0,23,14.90196,50.588234,16.078432,31.764706,18.431372,0,102,0.0,55,9,498.700012,411.700012,13.632,0.0,0,2676,0,92,3/13/2025
798,1848.25,36,25.09804,64.313728,88,-3.125,3.90625,66,11.372549,59.215687,26.274509,42.35294,25.09804,0,102,6.666667,55,19,527.299988,396.899994,13.476,100.0,0,2661,0,92,3/13/2025
1551,868.75,40,16.862745,24.705883,85,-1.5625,7.03125,26,14.90196,48.627453,16.078432,31.764706,16.862745,0,102,0.0,60,0,540.900024,435.100006,13.515,0.0,0,2673,0,92,3/13/2025
838,1623.25,8,18.431372,58.823528,90,-2.34375,-5.46875,43,16.862745,55.294117,24.313726,40.392159,23.137255,0,102,3.137255,56,20,523.700012,397.799988,13.457,36.470589,0,2662,0,92,3/13/2025
188,808.5,3,16.470589,26.666666,87,-0.78125,-3.125,26,20.392157,47.843136,16.078432,31.764706,16.470589,0,101,0.0,40,7,522.400024,349.799988,13.867,0.0,0,2651,0,92,3/13/2025
1754,2077.25,71,23.137255,43.137257,86,-1.5625,-1.5625,45,13.725491,55.686275,22.745098,38.431374,21.568628,0,102,3.921569,50,24,621.700012,499.599976,13.671,0.0,0,2677,0,92,3/13/2025
